CustomerId,Gender,Age,Salary,LocationId,Churned
15621432,Male,35,186826.22,6,0
15779390,Female,31,162149.07,5,0
15711219,Female,57,180150.49,1,1
15770498,Female,37,83478.12,1,0
15678727,Male,45,26163.74,1,1
15573893,Male,25,44381.06,4,0
15740104,Female,22,136365.0,4,1
15792649,Female,31,99294.22,5,0
15605275,Male,45,173464.43,2,1
15572467,Male,37,127543.81,1,0
15738219,Female,36,52526.65,5,0
15600710,Male,22,32589.45,1,0
15804394,Male,32,47161.25,6,1
15694188,Female,46,45424.13,4,0
15583718,Male,38,8018.49,5,0
15802478,Male,31,195668.0,3,0
15619343,Male,56,133167.11,3,1
15758813,Male,39,123602.11,5,1
15761374,Male,54,186238.85,4,0
15569209,Female,34,158668.87,6,0
15788539,Female,34,9249.36,5,0
15747222,Female,35,116581.1,5,0
15769346,Female,36,44688.08,3,0
15699634,Female,48,148608.39,2,0
15589076,Male,36,188670.9,1,1
15812338,Female,30,107067.37,2,0
15758845,Female,37,61759.33,3,1
15685844,Female,35,192776.64,1,0
15583090,Female,29,46735.19,1,0
15587581,Female,33,169117.74,6,0
15633640,Female,52,89081.41,2,0
15573741,Male,38,105227.86,5,0
15633574,Female,41,128246.81,2,0
15711455,Female,36,94554.74,1,1
15570601,Female,47,33823.5,6,1
15690925,Female,29,97468.44,1,1
15709338,Female,29,164137.36,4,0
15780746,Male,61,191313.7,2,0
15681956,Male,34,65257.57,6,0
15778190,Female,28,178222.77,3,0
15786852,Female,38,179445.28,5,0
15726494,Male,44,65500.53,4,1
15641183,Male,25,97877.92,4,0
15805312,Male,45,113051.57,1,0
15636572,Female,32,105969.05,5,0
15632575,Female,70,122996.76,3,0
15740164,Female,33,68087.15,4,0
15574947,Male,36,21478.36,2,0
15597909,Male,33,158437.73,5,0
15782574,Male,33,76551.7,3,0
15734999,Male,36,15887.68,5,0
15706593,Female,50,33741.84,2,0
15766686,Female,39,20652.69,4,0
15590268,Male,35,112781.5,5,0
15763055,Male,31,119996.95,5,0
15664754,Male,39,6981.43,4,1
15643630,Male,55,185211.28,2,1
15641043,Male,35,78436.36,5,0
15768095,Male,31,139048.0,2,0
15811314,Female,36,136329.96,2,0
15669922,Female,36,14721.8,1,0
15707114,Male,30,3430.38,1,0
15670602,Male,24,160450.21,5,0
15713479,Male,35,1485.27,3,0
15663830,Male,32,19720.08,6,0
15566958,Male,39,41183.02,3,0
15680918,Male,34,139410.08,6,0
15663921,Male,60,163691.48,5,0
15716324,Female,23,115147.33,4,0
15796969,Male,33,74945.11,3,0
15574783,Female,37,180363.56,1,0
15773487,Female,31,196021.73,3,0
15802486,Male,34,125979.36,4,0
15783398,Female,49,111421.77,1,0
15649418,Female,29,115818.51,5,0
15604588,Female,38,179360.76,4,0
15735428,Female,37,82351.06,4,0
15629078,Female,45,192744.23,3,1
15806880,Female,30,113408.47,2,0
15754999,Female,33,124641.42,2,0
15781034,Male,67,54871.02,6,0
15622017,Female,33,98820.09,3,0
15705885,Male,36,45570.84,6,0
15677382,Female,69,182336.45,3,0
15566843,Male,20,118825.56,6,0
15608387,Female,29,103372.79,5,0
15810786,Female,67,43486.73,2,0
15626983,Female,48,40062.99,6,0
15773605,Female,32,46175.7,5,0
15811261,Male,42,120830.73,5,0
15590606,Male,41,5967.09,4,0
15576644,Female,29,122134.56,1,1
15750264,Male,30,62972.13,1,0
15741554,Male,31,174815.54,1,0
15769051,Male,25,192841.13,5,0
15812198,Male,48,33310.72,3,1
15699772,Female,40,72876.43,4,1
15744105,Female,28,50911.41,3,0
15739858,Male,56,142400.27,1,1
15723720,Female,31,48778.46,1,0
15638355,Female,35,156361.58,2,1
15805637,Male,36,133807.77,6,1
15629575,Male,36,179128.69,3,1
15586243,Male,44,91810.71,1,0
15757931,Male,24,173195.33,2,0
15716023,Male,31,182270.88,4,0
15647782,Male,36,177130.33,2,0
15716609,Male,54,49954.79,2,1
15623791,Female,40,141896.74,1,0
15627262,Male,23,120661.71,2,0
15652693,Female,26,149814.68,1,1
15586993,Female,56,41782.7,3,0
15815560,Male,74,46172.47,6,0
15584930,Male,30,2704.09,5,0
15799031,Male,39,6726.53,1,0
15810457,Female,33,170764.08,5,0
15697879,Male,30,45742.42,4,0
15594902,Male,38,162304.59,1,0
15799710,Male,37,80883.82,2,0
15659651,Female,31,118508.09,4,1
15645956,Male,44,69697.74,6,0
15651713,Male,45,183575.01,6,0
15737265,Male,39,161203.6,4,0
15687310,Male,39,143752.77,4,0
15607347,Male,22,121894.31,3,1
15698321,Male,34,147055.87,6,0
15657812,Male,52,172033.57,2,0
15569187,Male,35,143774.06,1,0
15681562,Female,43,139366.58,3,0
15615456,Female,37,81776.84,4,1
15589793,Male,53,190998.96,5,1
15781884,Male,27,4470.52,3,0
15675190,Male,21,135851.3,4,0
15600734,Male,51,172372.63,5,0
15779176,Female,58,135875.51,2,1
15605286,Male,55,128124.7,2,1
15674922,Male,54,167023.95,6,1
15737506,Male,42,149807.01,6,0
15780514,Male,33,54290.62,6,0
15623647,Female,36,86013.96,1,0
15668472,Female,24,79886.06,3,0
15692416,Female,52,141959.11,2,1
15771139,Male,34,66680.77,5,0
15738318,Female,40,98640.15,6,1
15772243,Female,33,142797.5,2,1
15638463,Female,48,163581.67,4,0
15598088,Male,25,163221.22,4,0
15693468,Female,39,12440.44,5,0
15671930,Female,36,145551.6,6,0
15762268,Female,41,50908.48,1,0
15780954,Male,26,30149.21,1,0
15700174,Female,30,57769.2,6,0
15635728,Male,41,156381.47,5,0
15679283,Female,33,178123.86,3,0
15591386,Female,35,51112.8,4,0
15694192,Female,38,173783.38,6,0
15585901,Male,35,174770.14,3,1
15792329,Male,37,172063.09,1,0
15635597,Male,33,155294.17,4,0
15775880,Female,30,40320.3,5,0
15630913,Female,69,134260.34,6,0
15756680,Male,28,147090.9,5,0
15587913,Female,40,132368.47,6,0
15737605,Female,45,164741.5,1,0
15627876,Female,47,63051.32,2,1
15772601,Female,41,199761.29,1,0
15758606,Male,54,55725.04,1,1
15657107,Female,46,163145.5,1,1
15622454,Male,28,57992.49,1,0
15775803,Male,41,193093.77,6,0
15570859,Male,36,57531.14,6,0
15748381,Female,29,77242.19,4,0
15787189,Male,60,153046.16,3,1
15666055,Female,49,63405.2,3,1
15617648,Female,44,106564.88,3,0
15755678,Male,62,42763.12,3,1
15624781,Female,34,168753.34,6,0
15779497,Male,43,19483.35,3,0
15567399,Male,43,158646.46,5,0
15613656,Male,58,83172.19,3,0
15734311,Female,27,76889.79,3,0
15657214,Male,74,51554.58,3,0
15799350,Male,41,105570.39,5,0
15729970,Male,29,79495.01,2,0
15725835,Female,32,52583.79,4,1
15745543,Male,39,26848.25,5,0
15727384,Female,43,10072.55,2,1
15666916,Male,43,187296.78,3,0
15732917,Male,46,104016.61,6,1
15612050,Female,48,151310.16,3,0
15726267,Male,32,62810.91,2,0
15780124,Male,74,60830.38,4,0
15742238,Male,35,116672.02,2,0
15679024,Male,32,77304.49,2,0
15715297,Female,40,52894.01,1,0
15633612,Male,28,116471.43,5,0
15602929,Female,37,4539.38,5,0
15696703,Male,27,142367.72,6,0
15756668,Male,30,110520.48,1,0
15565779,Female,30,188258.49,3,0
15795519,Female,18,197322.13,5,0
15761477,Male,24,80241.14,2,0
15731890,Male,41,172814.99,5,0
15633043,Female,39,38410.74,3,1
15752953,Male,45,17622.82,2,0
15603088,Female,23,48021.71,6,0
15606613,Female,59,88958.49,4,1
15635939,Female,39,116343.09,6,0
15666043,Male,33,166102.61,5,0
15746190,Female,28,104353.26,5,0
15591357,Male,51,115429.32,5,0
15658716,Female,37,178106.34,5,1
15679909,Male,41,132152.32,4,0
15634262,Male,34,21521.38,3,0
15799825,Female,44,27431.62,4,0
15756875,Male,34,42143.61,3,0
15678146,Female,24,106457.11,4,1
15710743,Male,47,133831.37,5,1
15595831,Female,64,164083.72,2,0
15626684,Female,38,159207.34,4,0
15709846,Female,39,84487.62,2,0
15635459,Female,27,3674.71,5,0
15642544,Male,34,12092.03,1,0
15566494,Male,45,77475.73,5,0
15655238,Female,31,41291.73,3,0
15733429,Male,34,343.38,4,0
15814536,Male,37,47432.43,4,0
15771702,Female,35,127827.18,3,0
15723008,Female,45,35633.15,5,1
15797160,Female,49,182865.09,3,1
15792222,Female,37,169386.81,2,0
15644765,Male,26,149073.88,1,0
15610686,Male,63,184107.26,6,1
15730868,Male,41,22750.17,2,0
15705991,Male,38,11950.29,5,0
15577078,Male,38,152880.07,3,1
15679550,Male,32,175252.78,2,0
15787655,Male,47,174303.29,3,0
15668081,Female,50,80701.72,2,0
15747980,Male,38,198516.2,2,0
15710295,Female,38,175756.36,5,0
15724443,Female,29,82824.08,4,0
15571305,Female,35,179866.01,2,1
15569503,Male,44,159899.97,4,0
15581840,Male,33,138504.28,2,0
15772262,Male,37,127394.67,6,0
15767794,Male,31,58961.49,3,0
15629338,Female,31,103644.98,1,1
15790379,Male,28,119647.7,2,0
15750684,Female,42,28465.86,3,1
15697214,Female,36,152979.14,4,0
15711015,Male,36,190911.02,4,0
15573309,Female,48,95794.98,3,0
15805303,Male,44,189742.78,2,1
15741385,Male,45,188574.08,6,0
15780254,Male,40,183872.88,3,1
15744843,Female,34,196555.32,4,0
15815626,Male,63,112503.24,3,1
15784736,Male,45,46864.0,4,0
15813412,Female,55,65864.4,2,1
15809143,Male,32,125167.92,1,0
15617617,Male,39,177519.39,3,0
15779738,Male,24,169653.32,1,0
15668669,Female,36,118372.55,5,1
15687477,Male,28,16481.12,2,0
15578908,Female,32,138525.19,3,0
15687658,Female,52,14608.0,4,1
15615020,Female,41,81548.38,4,0
15608886,Female,33,69608.48,4,0
15602551,Male,39,68873.8,4,0
15672945,Female,37,81102.81,6,0
15757408,Male,38,81054.0,6,1
15806132,Male,55,74149.77,5,0
15813022,Male,70,99503.19,1,0
15673578,Female,40,10109.47,5,0
15757916,Female,38,58855.85,2,0
15689168,Male,37,84402.46,1,0
15769216,Female,43,49713.87,6,1
15593295,Male,57,133537.53,6,0
15804814,Male,40,124615.59,5,0
15778934,Female,49,98090.69,2,0
15802351,Female,33,42607.69,2,0
15630241,Male,61,192434.11,5,0
15719561,Male,42,60686.4,6,0
15615096,Female,31,49463.44,4,0
15659931,Female,55,81431.99,4,1
15714586,Female,42,22909.56,2,0
15634949,Male,74,65532.17,5,0
15589224,Male,41,141053.85,2,0
15795990,Female,48,3472.63,3,1
15603216,Male,25,102083.78,5,0
15631201,Female,28,1801.77,3,0
15686255,Male,35,85185.44,6,0
15746594,Male,33,119882.7,1,0
15718893,Female,54,83715.66,5,1
15671609,Male,44,23425.78,3,0
15652540,Male,31,77326.78,6,0
15774857,Female,27,156150.08,2,1
15791836,Male,29,108577.97,4,0
15651554,Female,54,133573.29,1,1
15583576,Male,30,102057.86,3,0
15732740,Female,32,47247.56,5,0
15723320,Female,25,114566.47,4,0
15603851,Male,32,184464.7,2,1
15777923,Female,45,151401.33,3,0
15735719,Female,40,70607.1,4,0
15703482,Male,34,147074.67,2,0
15605835,Male,37,105780.18,2,0
15664881,Male,34,109496.45,4,0
15757568,Female,45,137739.45,5,0
15792660,Male,38,105140.92,3,0
15599722,Female,43,113276.46,4,1
15726354,Female,32,172531.23,3,0
15610355,Male,44,64375.4,5,0
15704284,Male,57,28434.44,4,1
15621893,Male,18,46941.41,3,0
15588219,Female,38,29333.01,6,0
15688619,Male,45,193724.51,1,0
15765518,Female,51,34967.75,5,1
15616931,Male,41,55663.85,5,0
15758372,Male,18,55753.12,6,1
15782591,Male,35,176962.31,3,0
15612109,Male,38,181507.44,2,0
15613712,Male,34,61995.57,1,0
15639322,Male,33,98349.13,4,0
15594349,Male,49,59748.19,5,0
15574167,Male,33,159840.51,3,0
15811842,Male,26,6656.64,3,0
15648794,Male,57,37141.62,2,1
15771211,Male,38,37094.75,5,0
15588614,Male,57,159475.08,2,1
15630698,Female,55,51548.14,3,1
15694200,Male,36,58719.63,5,1
15721426,Male,65,7861.68,5,1
15725997,Female,35,19199.61,5,0
15762138,Male,42,178504.29,3,0
15750649,Female,44,189016.14,1,0
15685706,Female,40,156048.64,3,0
15641835,Male,72,52876.41,5,0
15586821,Male,28,19653.08,4,0
15569678,Male,32,139451.98,2,0
15793842,Female,34,128136.29,2,0
15667554,Male,35,45206.57,2,0
15794479,Male,77,190146.83,6,0
15585041,Male,33,158313.87,5,0
15780650,Male,40,96670.2,5,0
15780846,Male,33,62163.53,2,0
15805260,Female,56,88428.41,5,1
15621629,Male,43,35908.46,3,0
15662151,Male,40,168780.04,5,0
15747174,Male,58,191263.76,1,0
15651585,Male,35,83052.03,5,0
15649738,Female,46,125962.02,3,0
15633108,Male,26,164696.27,4,0
15769254,Female,34,187011.96,6,0
15704746,Male,35,55324.49,5,0
15637644,Female,24,34335.55,4,0
15609562,Female,43,17004.14,6,0
15787459,Male,40,116331.42,5,0
15762902,Female,42,22974.01,2,0
15738605,Female,46,49725.16,6,1
15724889,Male,38,87412.74,2,0
15730735,Male,38,26136.89,1,0
15689147,Female,40,126554.96,3,0
15730397,Male,40,193321.3,1,0
15762169,Male,37,90928.02,4,1
15589320,Male,34,76510.46,3,0
15799211,Female,32,120115.5,2,0
15798310,Male,35,197984.58,1,0
15609998,Female,59,142977.05,6,1
15583548,Female,47,82522.61,2,1
15761763,Male,33,150664.97,1,0
15764409,Male,37,114153.44,5,0
15710161,Female,34,171706.66,6,0
15735246,Female,58,119071.56,1,1
15791700,Male,47,143007.49,2,1
15670753,Male,35,31302.35,1,0
15573876,Male,48,71139.8,6,0
15770174,Male,29,54122.89,1,0
15641114,Male,37,120031.29,6,0
15682435,Male,35,104076.51,4,0
15751788,Male,28,175853.64,3,0
15672598,Male,30,175795.87,4,0
15762803,Male,31,15360.91,5,0
15812982,Male,38,168460.12,1,0
15597901,Male,34,181177.9,1,0
15731507,Female,33,58363.94,3,0
15809826,Female,46,20276.87,2,1
15764237,Male,33,91514.62,5,0
15769917,Female,34,76703.1,1,0
15641850,Male,40,110887.14,6,0
15770974,Female,37,109843.16,5,0
15803749,Female,41,12577.21,3,1
15684999,Female,26,179365.1,1,0
15770225,Male,36,65816.53,2,0
15627484,Female,47,124170.9,5,0
15610337,Male,35,175015.12,4,0
15752488,Female,31,115441.66,6,0
15610056,Female,34,128247.03,3,0
15806049,Female,49,141914.94,6,0
15736069,Female,35,115566.57,5,1
15763662,Male,43,175423.69,6,0
15615575,Male,34,133447.49,4,0
15691723,Male,55,114474.98,4,0
15774098,Male,38,52044.66,3,0
15750808,Male,46,180290.68,5,0
15744368,Male,58,132034.13,5,0
15610594,Female,37,20968.88,4,0
15756125,Male,44,158735.1,5,0
15623277,Female,30,196134.44,6,0
15795954,Male,35,22374.97,5,0
15671969,Male,36,161668.15,2,0
15791268,Male,38,67339.34,6,0
15713655,Female,38,56229.72,4,1
15633930,Female,56,140991.23,1,1
15712849,Male,41,177644.52,4,1
15639077,Female,30,142342.55,1,1
15808784,Male,28,154559.28,4,0
15648577,Female,31,176570.28,2,1
15670345,Female,33,191961.83,3,0
15633112,Male,42,9452.88,2,1
15714397,Female,30,165257.31,1,0
15780038,Male,38,169763.89,5,1
15756305,Female,66,160663.11,4,0
15578799,Female,58,192072.1,5,1
15800326,Female,39,93275.61,1,0
15785485,Female,41,112269.67,6,0
15783958,Female,37,2186.83,5,0
15727546,Male,35,43075.7,6,0
15739576,Male,20,12368.11,5,0
15631333,Female,25,42410.21,6,0
15604782,Female,33,190430.81,1,0
15589643,Female,41,138394.37,3,0
15585533,Male,36,172501.38,6,0
15681506,Male,43,197916.43,5,0
15630551,Male,33,7035.36,1,0
15698349,Female,35,159676.55,5,0
15776631,Female,36,80603.99,4,0
15762216,Female,41,187599.8,5,0
15623927,Male,55,94450.97,4,0
15681402,Female,61,143981.27,3,0
15586264,Male,43,26450.57,5,1
15594685,Female,49,164482.92,2,0
15812945,Female,29,84012.81,5,0
15734628,Female,35,101192.08,4,0
15629323,Female,37,175324.74,2,1
15666823,Male,39,197226.32,4,0
15777553,Female,56,99504.03,4,1
15613097,Female,33,83700.66,1,0
15622217,Female,38,28226.15,1,1
15703588,Male,25,35321.65,4,0
15570835,Female,57,41229.73,6,1
15679299,Female,27,78970.58,1,0
15808044,Female,65,107890.69,5,1
15579208,Female,48,191870.28,4,0
15684951,Female,59,7905.06,6,1
15667620,Female,43,65731.53,1,0
15582960,Female,33,145698.73,5,0
15590730,Male,34,50046.25,4,0
15763747,Male,36,60830.24,2,0
15778320,Female,40,158853.98,6,0
15642787,Male,37,111243.09,1,0
15624633,Male,45,171014.69,5,0
15766765,Male,39,170835.32,4,0
15783615,Male,50,47775.34,4,1
15640161,Male,44,139297.71,3,0
15619889,Male,26,195167.38,4,0
15579166,Female,30,160948.87,5,0
15789097,Male,48,44965.54,3,1
15674880,Male,50,52137.73,3,0
15778157,Male,27,109296.18,5,0
15779064,Male,27,20092.89,3,0
15801265,Female,45,197804.0,6,1
15589204,Male,33,118782.06,1,0
15664543,Male,40,152876.13,1,1
15582714,Male,47,135655.29,3,1
15797595,Female,40,103970.58,6,0
15614034,Male,61,35786.76,2,0
15763171,Female,25,25325.07,2,0
15647266,Female,45,18732.84,4,0
15757577,Female,61,118522.73,6,0
15736656,Female,49,89972.25,2,0
15635078,Male,45,187194.15,2,0
15680141,Female,35,106785.7,3,0
15576945,Male,29,142516.35,6,0
15602034,Female,34,73334.43,3,0
15732020,Male,57,186612.47,5,0
15611029,Female,33,123613.81,6,0
15621210,Male,46,31368.08,2,1
15569222,Male,32,40066.95,4,0
15664639,Male,19,175969.19,1,0
15724223,Female,55,10034.77,5,1
15644621,Female,40,151167.94,4,0
15756056,Female,28,191387.76,2,0
15700353,Female,37,51229.17,2,0
15624388,Female,50,87351.42,1,1
15627212,Female,36,48984.95,3,0
15648005,Male,33,182738.0,5,0
15681446,Female,37,153535.27,2,0
15775888,Female,38,125079.65,2,0
15749019,Male,45,162321.26,2,0
15709928,Female,41,3414.72,4,0
15784676,Male,51,165082.25,1,0
15748116,Female,29,52021.39,3,0
15612193,Male,29,148256.43,2,0
15762984,Male,35,122899.01,6,0
15613713,Male,30,10771.46,4,0
15664204,Male,29,18255.51,5,0
15639415,Male,35,183566.78,1,0
15806332,Female,39,175224.12,1,0
15614929,Male,28,147913.56,5,0
15695492,Female,29,180598.66,2,0
15635972,Male,36,186136.48,2,0
15616380,Female,37,7455.2,5,0
15581440,Female,48,80552.11,3,1
15654390,Male,33,25722.28,3,1
15660688,Female,35,170996.86,1,0
15806307,Male,37,20603.32,5,0
15647975,Male,26,141763.26,3,0
15595728,Male,41,122284.38,6,1
15735388,Female,25,190011.85,6,0
15788535,Male,44,128046.98,6,0
15765902,Male,38,135662.17,5,0
15642345,Female,49,7571.51,1,1
15641250,Male,38,23596.24,3,0
15706163,Male,46,92727.42,6,1
15746708,Male,55,65156.83,5,1
15775203,Male,45,60151.77,5,0
15787907,Female,42,149097.38,6,1
15646764,Female,58,35199.24,3,1
15678284,Male,35,129451.29,6,1
15726791,Female,45,145134.49,3,1
15813144,Female,26,192709.69,2,0
15669342,Male,35,139083.7,4,0
15710366,Female,42,83629.6,1,1
15614934,Female,37,35625.41,6,0
15588701,Female,38,35338.96,3,0
15665438,Male,43,15602.8,1,0
15644896,Male,32,182355.21,1,0
15670205,Female,41,89327.67,2,0
15635776,Female,43,151903.6,1,0
15791053,Male,45,11.58,5,1
15644005,Female,33,77519.62,6,0
15796343,Female,31,91423.69,2,0
15751057,Male,32,106287.77,3,0
15623430,Male,34,161800.77,5,0
15682600,Male,39,80582.34,6,1
15769312,Male,48,185094.48,5,0
15708212,Female,54,172586.89,1,1
15650258,Female,35,195649.79,2,0
15604345,Female,22,145792.01,2,0
15578297,Female,43,138510.01,6,1
15671789,Male,31,168895.06,5,0
15726186,Male,29,97983.44,1,0
15764618,Female,39,85167.88,2,0
15730738,Male,31,18210.36,5,0
15637650,Male,50,13608.18,6,0
15606267,Female,38,110457.99,2,0
15625904,Male,26,31231.35,4,0
15654463,Male,34,141582.66,3,0
15774151,Female,41,14666.35,6,1
15693259,Male,30,55400.17,1,0
15642468,Male,42,174667.65,4,0
15758531,Female,40,154189.08,3,0
15728352,Male,27,142170.44,2,0
15637240,Male,46,94499.06,2,0
15595588,Female,39,182081.45,5,0
15778395,Male,34,68562.26,2,1
15711825,Female,35,88798.02,2,0
15599251,Male,32,113781.99,2,0
15570004,Male,31,121866.87,1,0
15656912,Male,51,150390.57,6,0
15657342,Male,28,60708.72,4,1
15716284,Male,43,78858.07,5,0
15672374,Male,52,56407.42,1,1
15732476,Female,27,125698.97,2,0
15747724,Female,34,23235.38,3,0
15633877,Female,42,75732.25,1,0
15672516,Male,51,179861.79,2,0
15607827,Male,34,42976.64,3,0
15751336,Male,30,10486.69,6,0
15646539,Male,31,56794.73,1,0
15756901,Female,26,28157.34,2,0
15809286,Male,37,152422.91,1,1
15759021,Male,35,167033.83,1,0
15725039,Male,32,126082.18,2,0
15579130,Female,43,181499.77,3,1
15754112,Male,55,41967.03,2,0
15735522,Male,37,186300.59,2,0
15613326,Female,33,85412.54,5,0
15739502,Female,31,23343.18,4,0
15670914,Male,38,180698.32,2,0
15604073,Female,25,136071.05,1,0
15806027,Female,52,175149.2,1,1
15574886,Male,32,146949.74,1,0
15707120,Male,46,88920.68,2,0
15800845,Female,33,45098.62,2,0
15603914,Male,40,20339.79,1,1
15722765,Female,57,108528.74,4,0
15783305,Female,46,145560.38,3,0
15574842,Female,25,199357.24,1,0
15607837,Female,29,43106.17,1,0
15714877,Female,29,137508.31,3,0
15782941,Male,31,91957.39,6,0
15630167,Female,39,120612.11,6,0
15759038,Female,41,102921.17,1,0
15661821,Female,49,31686.33,6,1
15728006,Male,40,180002.42,2,0
15712176,Male,31,28407.4,3,0
15689351,Female,41,73743.95,6,1
15782247,Male,22,186233.26,6,1
15769064,Male,39,31728.86,4,1
15718153,Female,74,48244.64,5,0
15613189,Female,52,113266.28,6,1
15661734,Male,42,71178.09,3,0
15592645,Male,37,25684.93,6,0
15768387,Male,41,29737.14,3,0
15792525,Female,61,149922.38,4,1
15586976,Female,42,180702.12,1,1
15790659,Male,59,27597.59,2,0
15691446,Male,29,95025.27,3,0
15772632,Female,34,167035.07,3,0
15706587,Male,57,116781.71,4,0
15572461,Female,29,21170.81,4,0
15654409,Female,34,29641.58,1,0
15568025,Male,51,116520.07,1,0
15715769,Male,26,44220.4,1,0
15667458,Male,28,166188.28,2,0
15567980,Female,46,140857.76,4,1
15679294,Female,46,37024.28,5,0
15606507,Male,24,27513.47,1,0
15578825,Female,29,17744.72,2,0
15619935,Female,59,4423.63,1,0
15636089,Female,51,109718.44,6,1
15727490,Male,47,107243.31,2,1
15591766,Female,25,115288.24,2,0
15641629,Female,38,41233.97,6,0
15813303,Male,88,52952.24,2,0
15756920,Male,63,78955.8,6,1
15726403,Male,41,26025.6,2,1
15592765,Male,40,174536.17,6,0
15704442,Female,53,147311.47,2,1
15641136,Male,32,77965.44,1,0
15725818,Male,40,5635.63,1,0
15612071,Female,32,81310.1,4,0
15719809,Male,32,111421.45,4,0
15716518,Female,27,190269.21,5,0
15742210,Male,38,100950.48,5,0
15630617,Male,36,113033.73,4,1
15720838,Female,31,120663.57,6,0
15595537,Male,49,187192.23,3,0
15623196,Male,38,97825.23,3,0
15679249,Female,57,169621.69,2,1
15693199,Female,37,191557.1,4,1
15661219,Male,32,103287.62,3,0
15617136,Female,38,167538.66,4,0
15760294,Female,41,64869.32,4,1
15652808,Female,41,102426.06,4,0
15657139,Female,40,107876.2,3,0
15803790,Male,37,37294.88,6,0
15764105,Female,57,89248.99,6,0
15672610,Male,40,91973.63,4,0
15766896,Male,37,16870.2,3,0
15587735,Male,39,121681.19,6,0
15659501,Female,38,33730.43,4,0
15745001,Female,36,104786.59,6,0
15651140,Female,32,94790.34,2,0
15571148,Female,21,28726.07,4,0
15776824,Male,28,67057.27,2,0
15633141,Female,35,69079.85,1,0
15764174,Female,26,179780.74,4,0
15778155,Female,31,183572.39,2,1
15715920,Male,23,142587.32,2,0
15671917,Male,46,177844.06,2,0
15666548,Female,56,197634.11,6,1
15625623,Female,45,121053.19,2,0
15748123,Male,20,149613.77,2,0
15648735,Male,37,142.81,6,0
15634974,Female,37,131766.67,3,1
15713378,Male,38,53311.78,1,0
15753370,Female,38,107665.02,2,0
15782659,Male,32,109523.88,6,0
15583364,Female,32,112132.86,1,0
15625942,Female,45,113645.4,4,0
15720284,Female,37,180890.4,3,0
15679642,Male,44,70974.13,4,0
15628007,Male,33,53379.52,6,0
15661974,Male,46,158531.01,3,0
15689341,Female,50,179267.94,5,1
15607993,Female,52,84606.03,2,0
15693267,Female,34,56984.58,2,0
15769522,Male,51,116912.45,5,0
15755825,Male,39,102999.33,1,0
15598175,Female,26,132801.57,1,0
15744327,Male,40,85455.62,2,1
15798666,Female,36,98657.01,1,0
15577064,Male,36,107948.72,6,0
15759436,Female,50,67944.09,4,1
15690231,Female,62,192892.05,2,0
15751561,Male,61,187247.56,6,1
15739068,Male,25,114722.42,1,0
15758056,Male,35,111687.57,1,0
15742269,Female,24,184182.25,1,0
15726490,Male,52,52759.82,3,1
15738411,Male,34,126451.14,2,0
15727919,Female,29,12048.67,3,0
15709396,Male,42,95804.33,3,0
15654106,Male,26,197911.52,6,0
15621653,Female,29,182531.74,1,0
15598086,Female,45,168002.31,2,1
15752300,Male,47,79450.61,2,0
15658693,Female,60,60615.83,2,0
15631838,Male,61,8643.21,5,0
15803804,Female,35,172172.7,3,0
15578809,Male,40,174434.06,6,1
15752026,Male,58,194930.3,1,1
15723706,Female,33,137476.71,6,0
15752838,Male,38,94415.6,2,0
15569571,Female,46,120376.87,3,1
15769703,Female,45,97623.42,5,1
15679770,Female,61,66238.23,1,1
15791102,Male,41,131710.59,3,1
15655192,Female,24,69052.87,6,0
15709487,Male,34,56780.97,5,0
15687130,Female,43,170072.9,6,0
15755178,Male,50,191849.15,2,1
15634772,Female,59,84803.76,4,0
15617197,Male,50,31840.59,3,1
15631240,Female,36,12096.61,2,1
15784301,Male,42,44165.84,2,0
15631310,Female,53,91406.62,1,0
15756560,Female,46,83282.21,1,0
15732270,Male,71,198446.91,4,1
15739357,Male,30,7554.68,2,0
15771540,Male,38,80416.16,1,0
15567486,Female,41,164549.74,2,0
15714634,Male,26,175477.03,3,0
15727021,Female,30,137903.54,6,0
15650670,Female,40,93795.86,6,0
15711834,Female,30,67997.13,5,1
15729763,Male,34,49492.15,2,0
15646566,Female,58,35825.18,2,0
15645463,Female,27,67494.23,6,0
15672144,Female,38,73963.17,1,1
15596088,Female,50,145159.26,6,0
15614878,Female,29,123850.58,1,0
15635240,Male,42,23822.04,2,0
15775905,Female,47,45750.21,3,1
15700657,Female,40,159773.14,2,0
15611905,Female,31,84238.63,2,0
15652527,Male,44,72330.46,6,0
15785865,Male,58,26767.85,4,0
15645942,Male,40,164768.82,3,0
15688691,Female,51,1112.76,5,1
15592736,Male,54,176680.16,6,1
15673529,Male,36,43999.64,6,0
15724145,Male,29,140746.13,6,0
15704629,Female,32,152790.92,1,0
15597896,Male,30,81537.85,6,1
15731790,Female,38,7387.8,5,1
15634719,Male,31,183038.33,3,0
15703205,Female,46,138849.06,2,0
15567333,Female,31,170333.38,4,0
15754537,Male,40,60416.76,1,0
15612030,Male,28,100240.2,3,0
15573242,Male,50,2704.98,5,0
15601892,Male,33,68815.05,1,0
15663885,Male,32,64839.23,6,0
15701096,Male,44,144494.94,5,0
15710450,Male,22,185510.34,3,0
15790846,Male,38,56055.72,6,0
15658956,Male,40,155061.97,2,0
15755223,Male,53,119817.19,6,0
15787318,Female,47,16259.64,6,1
15737310,Male,29,184654.87,6,0
15763665,Female,28,5278.78,2,0
